succinic_acid|409|2.265|keb|2400
succinic_acid|419|10.705|keb|2400
succinic_acid|424|3.672|keb|2400
succinic_acid|429|2.394|keb|2400
succinic_acid|439|2.863|keb|2400
succinic_acid|464|3.427|keb|2400
uracil|561|2|keb|2800
uracil|566|2|keb|2800
uracil|571|2|keb|2800
uracil|576|2|keb|2800
uracil|581|2|keb|2800
uracil|586|2|keb|2800
uracil|591|2|keb|2800
uracil|596|2|keb|2800
uracil|601|2|keb|2800
uracil|606|2|keb|2800
uracil|616|2|keb|2800
uracil|621|2|keb|2800
uracil|626|2|keb|2800
uracil|631|2|keb|2800
uracil|636|2|keb|2800
uracil|641|2|keb|2800
uracil|646|20|keb|2800
uracil|651|20|keb|2800
uracil|656|2|keb|2800
uracil|661|2|keb|2800
uracil|666|2|keb|2800
uracil|671|2|keb|2800
uracil|676|2|keb|2800
uracil|681|2|keb|2800
uracil|686|2|keb|2800
uracil|711|2|keb|2800
uracil|731|40|keb|2800
uracil|736|20|keb|2800
uracil|741|40|keb|2800
uracil|746|40|keb|2800
uracil|751|20|keb|2800
uracil|756|20|keb|2800
uracil|761|20|keb|2800
uracil|766|20|keb|2800
uracil|771|20|keb|2800
uracil|786|20|keb|2800
uracil|811|2|keb|2800
uracil|861|2|keb|2800
